-38.444201,-71.887358
-38.5475729,-72.4282169
-38.4504837,-71.3768771
-38.4384338,-71.8877808
-38.440525,-71.8963463
-38.5413083,-72.4232904
-38.6355639,-72.4459966
-38.5218892,-72.4390267
-38.5462557,-72.422664
-38.518044,-72.4319565
-38.5309738,-72.437044
-38.5309738,-72.437044
-38.4383624,-71.8905253
-38.529646,-72.4378606
-38.5159694,-72.4289589
-38.7149252,-72.6479349
-38.6024197,-72.8423721
-38.7148019,-72.6499446
-38.7339231,-72.6276942
-38.7115438,-72.6558353
-38.7125755,-72.6590398
-38.7156482,-72.6523195
-38.7225037,-72.6388474
-38.7129175,-72.6339143
-38.7223227,-72.6226158
-38.7110152,-72.6624157
-38.7130114,-72.626316
-38.7362529,-72.6231314
-38.731127,-72.628297
-38.68536,-72.654488
-38.7077348,-72.665048
-38.726505,-72.6200496
-38.7109193,-72.6633131
-38.7235467,-72.6249492
-38.6872515,-72.65636881
-38.7293981,-72.6187708
-38.7070873,-72.6631592
-38.7254025,-72.6167076
-38.7195738,-72.6198386
-38.714227,-72.6564067
-38.7138199,-72.6496458
-38.7298605,-72.6192697
-38.740883,-72.61789
-38.7248316,-72.6183237
-38.7253114,-72.6301313
-38.7253114,-72.6301313
-38.7253114,-72.6301313
-38.7390432,-72.6258059
-38.7390432,-72.6258059
-38.7390432,-72.6258059
-38.7156952,-72.6481369
-38.7365921,-72.6278481
-38.7265862,-72.6203682
-38.7089065,-72.6530787
-38.604332,-72.849399
-38.7228226,-72.6362663
-38.752666,-72.636862
-38.7232855,-72.6313549
-38.75411,-72.64622
-38.74200089,-72.94358227
-38.7660992,-72.7625901
-38.7525975,-72.6437477
-38.754836,-72.6528148
-38.7509361,-72.6107081
-38.7517803,-72.6615583
-38.75411,-72.64622
-38.7659196,-72.759496
-38.760006,-72.649246
-38.7530144,-72.6530258
-38.7538311,-72.6628647
-38.7537859,-72.6418999
-38.7542758,-72.6340539
-38.7525124,-72.6416351
-38.7330876,-72.9435296
-38.7714665,-72.7610023
-38.7533671,-72.6636409
-38.7710777,-72.8007651
-38.7533174,-72.9373278
-38.7562148,-72.7401977
-38.7557775,-72.6586202
-38.7625386,-72.7434775
-38.763365,-72.749753
-38.7475512,-72.945949
-38.7724586,-72.7523801
-38.7549898,-72.6539744
-38.7535757,-72.6380143
-38.7581704,-72.6322108
-38.7538279,-72.920813
-38.74200089,-72.94358227
-38.7445218,-72.9482281
-38.7445218,-72.9482281
-38.754135,-72.63171
-38.756308,-72.639308
-38.7608008,-72.7576815
-38.7608578,-72.755275
-38.7544653,-72.6337575
-38.7533671,-72.6636409
-38.7544617,-72.6554395
-38.7225067,-72.6316048
-38.7463761,-72.9500763
-39.293455,-72.171374
-39.4848363,-72.1630247
-39.3023397,-72.22882
-39.3059129,-72.225544
-39.294964,-72.167867
-39.2779624,-72.2230488
-39.2779624,-72.2230488
-39.2798662,-72.2288243
-39.30338,-72.226543
-39.2808585,-72.2326461
-39.298834,-72.237226
-39.2809657,-72.2264674
-39.2821879,-72.2254483
-39.2874542,-72.2299214
-39.2830554,-72.222607
-39.2779925,-72.2333914
-39.2970836,-72.2330566
-39.2807451,-72.2256315
-39.2985776,-72.2164997
-39.2985776,-72.2164997
-39.4482425,-72.2102315
-39.3042316,-72.2252349
-39.3690026,-72.6219045
-39.286606,-72.22861
-39.286606,-72.22861
-39.294761,-72.2248254
-39.2979077,-72.2155227
-39.285409,-72.2238277
-39.2939758,-72.2243582
-39.294964,-72.167867
-39.2778116,-72.2312685
-39.2820124,-72.2307798
-39.2891546,-72.2195854
-39.4881131,-72.1543264
-38.7352103,-72.5867731
-38.7351352,-72.6139967
-38.742139,-72.6039161
-38.7262203,-72.6104966
-38.7337866,-72.6153506
-38.73515,-72.61793
-38.7314925,-72.6043982
-38.7312475,-72.6045891
-38.7183865,-72.6120398
-38.7371306,-72.6076456
